id,home,away,draw
17883603,0.28597403,0.49171916,0.22230682
17877506,0.56493104,0.23970322,0.19536579
17877508,0.6098591,0.19998333,0.19015759
17014307,0.66860104,0.11667043,0.21472855
17983009,0.3668711,0.37284806,0.2602809
18025026,0.4859322,0.26709008,0.24697773
17982980,0.264857,0.50306135,0.2320817
17987328,0.1779392,0.606768,0.21529278
18015872,0.3510725,0.36668736,0.2822402
17957001,0.44787446,0.26573366,0.28639188
17974375,0.29616243,0.40869075,0.29514688
17986951,0.5048924,0.24074176,0.25436586
16487015,0.20345357,0.5519795,0.24456695
17004647,0.36701798,0.3474416,0.28554043
17152472,0.13829918,0.66698277,0.19471812
16487014,0.3888104,0.32891864,0.28227094
17757726,0.6695723,0.13806538,0.19236228
17675116,0.06683023,0.8219224,0.1112474
17758736,0.3185261,0.4251706,0.25630334
18062758,0.4474443,0.2949404,0.25761533
18036353,0.48859105,0.22441761,0.28699136
17758739,0.55263615,0.2106601,0.23670378
17995198,0.17030743,0.6499986,0.17969395
18036352,0.39601064,0.3003462,0.3036432
18036683,0.3507393,0.34282875,0.30643192
18036684,0.380552,0.3086443,0.3108037
18036685,0.46296102,0.24215062,0.2948884
16672208,0.62086374,0.1520729,0.22706337
17758497,0.6385969,0.15810256,0.20330057
17814037,0.38413584,0.3561003,0.2597639
17814305,0.33811146,0.44629797,0.21559057
18036688,0.63904727,0.13823706,0.2227157
17814038,0.62767565,0.18771599,0.18460831
17814306,0.50901335,0.26829803,0.22268859
17876885,0.5119592,0.23747501,0.2505658
17877504,0.3004379,0.4704283,0.22913384
18036689,0.54951626,0.19528182,0.2552019
18036692,0.58378494,0.16679701,0.24941805
18036687,0.6489193,0.11771099,0.23336975
17956919,0.3942817,0.34500223,0.2607161
17055693,0.5906321,0.18116248,0.22820544
17693970,0.54400855,0.20118006,0.2548114
17996406,0.39486498,0.32826036,0.27687472
17996404,0.33216107,0.3983646,0.2694743
17933857,0.61862385,0.20509474,0.17628145
17054464,0.66894925,0.116763234,0.21428749
16614715,0.32508618,0.40715852,0.26775533
18015871,0.4900323,0.23472898,0.2752387
17870449,0.5757185,0.17635773,0.24792373
18043315,0.65759844,0.12556878,0.21683279
17925643,0.77985674,0.07641362,0.14372967
16839525,0.41199303,0.31051654,0.27749044
16839524,0.3279168,0.39162925,0.28045398
16613829,0.59715235,0.17056492,0.23228276
16864480,0.3846755,0.32676172,0.28856277
17673761,0.7638652,0.09550619,0.1406286
17673760,0.5098445,0.24385092,0.2463046
17003960,0.3640731,0.35260347,0.28332344
17003958,0.5013977,0.23991327,0.258689
16864481,0.42186302,0.29614133,0.28199565
18025027,0.43880087,0.3086245,0.25257465
17796512,0.641817,0.15795903,0.200224
16576616,0.49385756,0.25472093,0.25142154
17796513,0.38948464,0.3402322,0.27028322
16839526,0.21198687,0.55125725,0.23675594
16487554,0.5880281,0.19229405,0.21967785
17796514,0.11569927,0.69570047,0.18860027
17900287,0.30329332,0.4197069,0.2769997
17900289,0.51479787,0.24003729,0.24516478
17900317,0.43166217,0.28848734,0.2798505
17900319,0.52690464,0.21566729,0.25742805
17948849,0.41248068,0.30921546,0.27830386
17948848,0.34114018,0.38224056,0.2766193
16613826,0.3972525,0.31274107,0.29000646
17948847,0.51565474,0.22698924,0.25735602
17941128,0.25766048,0.5247938,0.21754572
16576615,0.28813577,0.45876417,0.2531
17162481,0.31181788,0.42252856,0.26565355
16576613,0.60626554,0.18527904,0.20845541
16997596,0.36827695,0.35715458,0.27456847
18036223,0.37118465,0.3598982,0.26891714
18036248,0.53742874,0.22098961,0.24158163
18036249,0.37017322,0.3625527,0.26727408
18036250,0.39933354,0.33562416,0.26504236
17987469,0.4439683,0.30194646,0.25408524
17987466,0.13938327,0.6847436,0.1758731
17987465,0.39675993,0.34961843,0.25362164
17987464,0.4903384,0.27136,0.2383016
17987463,0.06445615,0.822492,0.11305182
17987461,0.48024145,0.26050004,0.2592585
17958178,0.36612642,0.33699116,0.2968824
18043352,0.2912199,0.4387208,0.27005935
18043462,0.4397946,0.2673449,0.2928605
18060950,0.3622117,0.35665435,0.28113395
18061253,0.7122392,0.121158764,0.16660205
18061254,0.5483859,0.2142665,0.23734756
16997593,0.41868955,0.29204804,0.2892624
16576614,0.63561594,0.16265796,0.20172608
16839825,0.3082326,0.3965458,0.29522163
16524258,0.23864834,0.57360893,0.18774275
16576612,0.30723757,0.43326202,0.25950044
16576611,0.099702045,0.773964,0.12633394
16952910,0.5393291,0.19676033,0.26391056
17956996,0.26856446,0.44931784,0.2821177
17671621,0.3638343,0.32791343,0.3082523
17973560,0.37361008,0.34073028,0.2856596
17242732,0.6428149,0.12923366,0.22795145
17242738,0.33987966,0.34707993,0.3130404
16839823,0.7467063,0.08783602,0.16545765
17469717,0.5150663,0.20229784,0.28263587
17996358,0.24452874,0.4802738,0.27519745
18015873,0.3451181,0.3594824,0.29539943
16481714,0.5626974,0.19787154,0.23943102
16864476,0.5539617,0.19491081,0.25112748
16864482,0.40805992,0.31198487,0.2799552
16864483,0.406015,0.3110817,0.28290328
16522017,0.17919567,0.58739066,0.23341367
16864639,0.21708825,0.5227562,0.2601555
16832489,0.53639454,0.20248249,0.2611229
18062448,0.2831081,0.42856973,0.2883222
17987998,0.31414002,0.3880233,0.29783672
17757261,0.38596603,0.33752874,0.27650526
16833159,0.28731036,0.44705018,0.2656394
17911012,0.17958994,0.59071267,0.22969735
17757256,0.4576556,0.2656087,0.2767357
17959885,0.2507255,0.48293528,0.2663392
17996794,0.90124905,0.031060066,0.067690924
17987467,0.62766325,0.16716155,0.2051752
16833162,0.39466745,0.3307721,0.27456045
17911017,0.49512643,0.24964145,0.25523216
16725285,0.41611165,0.2944335,0.28945485
17879670,0.32783222,0.38016063,0.29200715
18012162,0.39460236,0.29604316,0.30935445
18012163,0.4649799,0.23301747,0.3020026
17958140,0.30000094,0.40562397,0.2943751
18012161,0.4579532,0.24587989,0.29616684
18012164,0.48005813,0.21250089,0.307441
17973240,0.3528195,0.3532584,0.2939221
16487547,0.06256821,0.80695707,0.13047472
18061516,0.44119185,0.28112593,0.27768224
17998715,0.5036813,0.21825767,0.2780611
17882409,0.56016684,0.19209266,0.2477405
18043463,0.4072484,0.29573837,0.2970132
18030164,0.3160414,0.39222378,0.29173476
18043775,0.51892984,0.23900095,0.24206915
17786300,0.28589082,0.438878,0.27523115
17753387,0.3038469,0.44069606,0.25545704
17098359,0.7136534,0.10768087,0.17866579
18026193,0.46276698,0.27629644,0.2609366
17987331,0.45580134,0.28489324,0.25930542
17944160,0.52331185,0.219166,0.2575222
18026194,0.57658476,0.19420111,0.22921415
18012167,0.43981338,0.26075307,0.29943353
18012165,0.5039476,0.20368364,0.29236874
17987335,0.495256,0.2521847,0.2525593
17054463,0.49568504,0.22578636,0.27852863
17784794,0.41605583,0.3001988,0.28374538
17755734,0.44821596,0.27299625,0.2787878
17973628,0.60920393,0.1625979,0.22819825
17994084,0.81135666,0.07026006,0.11838327
17243812,0.15425937,0.61159116,0.23414941
17057099,0.1762284,0.56083816,0.2629334
17755644,0.3655303,0.36220515,0.2722646
17925589,0.12379309,0.7084278,0.16777913
17997202,0.5114016,0.1975468,0.29105157
17057096,0.47880024,0.23273921,0.28846052
17152471,0.54893047,0.19577083,0.2552987
18061456,0.51372445,0.20446806,0.28180745
17786185,0.44142804,0.25922132,0.29935068
17973493,0.45603928,0.2698235,0.27413726
17997562,0.14993323,0.6332745,0.21679227
18032020,0.35668153,0.37544656,0.26787192
16943153,0.44318095,0.27763993,0.27917913
17903194,0.26713446,0.46344948,0.26941606
18061457,0.48077312,0.23284249,0.2863844
17807437,0.7509458,0.10816153,0.14089271
17932863,0.41327348,0.284914,0.30181256
17932861,0.38824737,0.30940282,0.30234975
17932862,0.3903885,0.30757594,0.3020356
17055696,0.37277442,0.32378358,0.303442
16840348,0.55900526,0.21181783,0.22917692
16725530,0.5224155,0.22724108,0.25034338
16614722,0.27706003,0.46179742,0.26114252
17997204,0.31596035,0.38035384,0.3036858
17997203,0.41353798,0.27781197,0.30865008
17998299,0.40854946,0.3006261,0.29082444
17957186,0.2902301,0.44750127,0.26226866
17807201,0.88247174,0.042963363,0.07456483
17807200,0.58307284,0.21111703,0.20581022
17054457,0.28311664,0.4290487,0.28783467
17998121,0.42843485,0.27690426,0.29466093
17957189,0.34544045,0.38789898,0.26666057
17973705,0.40588722,0.29259428,0.30151844
17783672,0.500162,0.22470622,0.2751317
17783673,0.32626677,0.3728419,0.30089134
16672212,0.69416285,0.10741655,0.19842063
16833157,0.46729875,0.25970474,0.27299657
18036221,0.42050314,0.3202219,0.25927496
17014306,0.6075948,0.14532854,0.24707666
17783669,0.33137822,0.37707424,0.29154754
17881918,0.4243396,0.27613896,0.29952145
17973559,0.52312887,0.2243127,0.2525584
18061243,0.48016992,0.22800453,0.29182556
17947236,0.38132587,0.3280076,0.29066655
17925640,0.45021838,0.26681346,0.28296813
17987336,0.40874347,0.33222017,0.2590363
17958142,0.49994063,0.23021603,0.26984334
17004428,0.57120323,0.19136599,0.23743081
17004427,0.3641426,0.35938808,0.27646932
17004426,0.5706153,0.19878565,0.23059908
17004425,0.38987836,0.32884932,0.28127232
17004424,0.38276464,0.33924264,0.27799273
17883207,0.47192198,0.23639739,0.2916807
17004423,0.43808675,0.2801003,0.28181297
17004422,0.22028899,0.5314604,0.24825056
16522015,0.36823392,0.3526975,0.2790686
17004421,0.35384715,0.37241197,0.27374083
16839818,0.3710575,0.32782668,0.30111584
17957187,0.66411394,0.13525325,0.20063277
17879668,0.25822988,0.47185484,0.2699153
17004429,0.41512212,0.30812895,0.2767489
17957193,0.37002474,0.3367678,0.29320747
17958141,0.4662642,0.2501998,0.283536
17004430,0.5761591,0.17902242,0.2448184
17982362,0.401047,0.31068134,0.28827167
17998254,0.31230086,0.4037718,0.28392738
16482107,0.4791995,0.24336584,0.27743468
17883330,0.47440848,0.23525071,0.29034075
17883328,0.3578853,0.3350874,0.30702728
16832831,0.49915618,0.23570037,0.26514348
16725290,0.34706944,0.37345088,0.27947974
16614717,0.6557176,0.14574406,0.19853833
16482106,0.5110995,0.22106048,0.26783997
18056050,0.6475086,0.13433114,0.21816027
16482113,0.43421882,0.2709033,0.29487792
16482112,0.7102766,0.10406673,0.18565668
16482111,0.6341646,0.13952339,0.226312
16482110,0.47845697,0.23289447,0.28864858
18045928,0.13879922,0.66045445,0.2007463
16482105,0.316036,0.3809401,0.3030239
16482114,0.38993898,0.31827062,0.29179034
16482109,0.6317657,0.1407649,0.22746944
17785179,0.4040627,0.31244764,0.28348964
16482108,0.41085905,0.28961903,0.29952186
17882410,0.39407578,0.31761843,0.28830585
18014671,0.43984777,0.27085072,0.28930148
18016825,0.1156258,0.7293179,0.15505633
18036222,0.39723176,0.35157865,0.25118956
17755737,0.6575879,0.14743267,0.19497944
17883329,0.36523718,0.31945968,0.31530315
17057091,0.43479413,0.2599172,0.30528864
17881917,0.35565758,0.355197,0.2891454
17882308,0.46876854,0.25386035,0.27737108
17685099,0.31429198,0.4244019,0.2613061
17925590,0.052647494,0.85018474,0.09716777
17881919,0.405824,0.3022043,0.29197174
17881921,0.2861431,0.42288905,0.29096782
17881922,0.4470182,0.26534027,0.2876415
17882305,0.59609973,0.16178045,0.24211979
17882306,0.58180815,0.16641113,0.25178072
17882309,0.32021677,0.37259132,0.3071919
18043371,0.6567417,0.14700258,0.19625577
18043370,0.6106286,0.16994776,0.21942358
18043369,0.32019195,0.40968624,0.27012184
17786376,0.32501346,0.39342472,0.28156182
17881915,0.40714866,0.30174223,0.29110917
17786380,0.32679147,0.38813037,0.28507814
18060975,0.40706524,0.2986811,0.29425365
17098356,0.26170504,0.47846293,0.259832
18032009,0.50142896,0.2439609,0.2546102
18038661,0.4543355,0.26185605,0.28380838
17883605,0.5714506,0.23783514,0.19071421
17874227,0.88872796,0.03207644,0.07919556
16614720,0.3468943,0.3885284,0.26457733
17874223,0.6885371,0.11968823,0.19177467
17722070,0.2384584,0.5075393,0.25400233
17874226,0.40744463,0.31210732,0.28044805
17883326,0.4107495,0.2838328,0.30541775
17756257,0.51793873,0.21878836,0.26327288
18030104,0.46348113,0.29930693,0.2372119
17055692,0.48210874,0.2292203,0.28867093
17957188,0.3514679,0.36588854,0.28264356
18056046,0.80786276,0.0662942,0.12584308
18043968,0.7462338,0.09046432,0.16330187
17057094,0.2983529,0.39850825,0.30313888
17946639,0.40804666,0.30201572,0.28993765
17874224,0.5338117,0.20949617,0.25669214
17814175,0.13480338,0.6999528,0.16524382
17814178,0.3819929,0.3628463,0.2551608
16943152,0.58669746,0.17636754,0.23693502
17814176,0.11225045,0.73498404,0.15276551
17054462,0.50033534,0.21963742,0.2800273
18043976,0.7086304,0.104581654,0.18678798
17987726,0.4170981,0.29347897,0.289423
17944165,0.38128036,0.31794482,0.30077484
17882940,0.50839704,0.20852812,0.2830748
17957190,0.46568727,0.26481557,0.26949716
17946851,0.42762822,0.26990747,0.30246425
18038205,0.16650942,0.61083513,0.22265545
18062435,0.3277319,0.38019338,0.29207474
18030059,0.39640766,0.3114844,0.29210788
18012780,0.37501663,0.33541358,0.28956977
18045708,0.7379554,0.0998656,0.16217898
17785180,0.47241578,0.25973433,0.26784986
17882446,0.22546394,0.5112848,0.26325125
18055658,0.5613665,0.18493707,0.25369644
18012781,0.2237397,0.517259,0.2590013
17722071,0.5628356,0.17671451,0.26044995
17786379,0.20134243,0.5410235,0.25763407
18044981,0.45918918,0.25439185,0.28641897
18030105,0.03174876,0.88236284,0.08588843
18056052,0.41937432,0.2946675,0.28595814
17761451,0.33460268,0.3786997,0.28669763
17810431,0.29768246,0.40994292,0.2923746
17810432,0.4221588,0.29142612,0.28641504
17810457,0.3499928,0.35157943,0.29842776
17810458,0.52649415,0.2061451,0.26736075
17810459,0.45785552,0.25324473,0.28889978
17957191,0.36388525,0.35324404,0.2828707
17972124,0.37447673,0.32585162,0.29967168
17972125,0.47834334,0.2345731,0.2870836
17972126,0.37458903,0.31880182,0.3066092
17810430,0.4219593,0.27830335,0.29973727
17972127,0.32340407,0.36237547,0.31422043
17944161,0.41680598,0.29589504,0.28729895
18039244,0.62680656,0.14612883,0.22706458
18055954,0.36474416,0.3702188,0.26503706
18038206,0.24804096,0.5293201,0.22263893
18046133,0.5279579,0.20841138,0.2636307
18029980,0.3555793,0.34347743,0.30094332
17947379,0.46969476,0.2570084,0.27329686
17925704,0.27374658,0.45835963,0.2678938
17891896,0.5680353,0.20332058,0.22864409
17882407,0.42812786,0.29408622,0.27778596
17891893,0.4694051,0.27287146,0.25772342
17948959,0.39882955,0.30748338,0.29368705
18044982,0.23363388,0.5049216,0.2614445
17920430,0.50263053,0.25065997,0.24670954
17920431,0.37068886,0.35956454,0.2697466
18030106,0.34030932,0.4032362,0.2564545
17974824,0.36515173,0.35216206,0.28268617
17974826,0.5480105,0.20190139,0.2500881
17974825,0.30565444,0.40073475,0.29361078
18062040,0.1318627,0.67244947,0.19568785
17761454,0.43943387,0.27270702,0.28785908
18055642,0.3456331,0.36884826,0.28551865
18055955,0.26337224,0.47898936,0.25763834
18055660,0.72398883,0.09780921,0.17820197
18060802,0.38433123,0.32872397,0.28694484
17957192,0.26474872,0.48257962,0.25267166
18039238,0.7761904,0.07977243,0.14403713
18030019,0.7167372,0.10719671,0.17606609
17974828,0.6277634,0.15558803,0.21664862
17947380,0.4222943,0.28986096,0.28784475
17933809,0.5103749,0.26957828,0.22004685
17944163,0.35525182,0.35228097,0.2924672
18054778,0.45328555,0.26591307,0.28080145
17948958,0.32426357,0.39347932,0.28225714
17925705,0.40305385,0.31062645,0.28631967
17957194,0.46761504,0.2720437,0.26034132
18062039,0.6323302,0.15174693,0.21592286
18060803,0.51658756,0.21275945,0.27065295
17974827,0.67258024,0.134716,0.19270374
18062863,0.3871127,0.33853742,0.27434987
17947920,0.2697714,0.47998333,0.2502453
17947918,0.5819362,0.19042316,0.22764072
17766772,0.44061708,0.28292635,0.27645653
17766352,0.25281414,0.46393266,0.28325316
17766353,0.23863229,0.4878076,0.2735601
17695060,0.5838297,0.19859216,0.21757813
17695061,0.8990318,0.031770416,0.06919776
17708615,0.55862206,0.21968861,0.22168931
17902726,0.36100835,0.3509079,0.28808373
17766774,0.27933687,0.43538243,0.28528067
17707599,0.80124724,0.07363788,0.12511492
17766773,0.48549756,0.24100944,0.27349302
17766359,0.5182118,0.22063835,0.26114988
17766358,0.49024892,0.23732574,0.27242535
17766357,0.62464523,0.15129247,0.2240623
17766354,0.4250763,0.2876125,0.28731123
17766355,0.3888028,0.31269616,0.29850107
17708616,0.6675242,0.14932105,0.18315473
17696108,0.39655584,0.37119538,0.23224881
17696107,0.27748212,0.49928394,0.22323391
17696106,0.5406549,0.25140187,0.2079432
17766356,0.5326354,0.20813349,0.2592311
17708614,0.3889214,0.35391134,0.25716722
17933998,0.3145916,0.47457653,0.21083191
17933999,0.53051126,0.2495534,0.2199353
17766360,0.32921913,0.3900537,0.2807272
17902501,0.40045866,0.32190472,0.2776366
17902727,0.41291094,0.29914042,0.28794864
17873731,0.22462411,0.6217438,0.15363212
17766776,0.29493245,0.42667383,0.27839366
17766775,0.42893767,0.27353,0.29753232
17708617,0.35241637,0.3830157,0.26456794
17669082,0.5791329,0.18978655,0.2310805
17872347,0.21598688,0.5916627,0.19235045
17695062,0.761977,0.09823682,0.13978612
17707596,0.6504146,0.15993214,0.18965322
17639718,0.7233158,0.11725898,0.15942529
17766777,0.50828224,0.2266155,0.26510224
17898214,0.6451046,0.1646983,0.19019711
17873734,0.6385822,0.18857704,0.17284076
17766361,0.313888,0.40598494,0.28012705
17780365,0.19640389,0.62489206,0.17870405
17769759,0.429426,0.27788118,0.29269284
17873733,0.51875293,0.27552962,0.20571747
17872343,0.7031756,0.14168257,0.1551418
17777679,0.58034766,0.1751816,0.24447079
17934000,0.5699501,0.23027416,0.19977573
17934001,0.43591562,0.3324441,0.23164026
17934002,0.54454195,0.23914245,0.21631563
17934003,0.62578386,0.18216728,0.19204882
17940853,0.42759532,0.28803346,0.2843712
17872812,0.7615741,0.10698439,0.13144147
17763487,0.4818036,0.3095427,0.20865364
18016708,0.59473044,0.1635312,0.24173836
17766778,0.5447012,0.2045193,0.2507795
17763025,0.231499,0.57072496,0.19777602
17763485,0.48271123,0.30368572,0.21360306
17763023,0.3609863,0.42406029,0.2149535
17668958,0.47400516,0.2649486,0.2610462
17974613,0.27550513,0.44995922,0.27453566
16839520,0.48223668,0.24344249,0.27432087
16950646,0.6207227,0.16885492,0.21042237
17972620,0.1972759,0.57371897,0.22900514
18060849,0.7114023,0.13361192,0.1549858
17162482,0.39128894,0.34871894,0.25999215
17934004,0.727678,0.12120195,0.1511201
17987459,0.454343,0.2919349,0.2537221
16576783,0.16025832,0.62181413,0.21792749
17932753,0.3154613,0.41639987,0.2681389
16824773,0.21351282,0.58620465,0.20028245
17763024,0.8882774,0.039370988,0.07235156
17214111,0.47364593,0.29872975,0.2276243
17932752,0.43048912,0.31284678,0.25666413
17997560,0.38625693,0.31206617,0.3016769
17974367,0.41262135,0.2945467,0.292832
17982364,0.4895226,0.23351642,0.276961
17974374,0.4616805,0.24884096,0.28947854
17974371,0.4341587,0.28306845,0.28277284
17974615,0.4371752,0.29038122,0.27244356
17974369,0.27677292,0.44783276,0.27539426
17974370,0.35563046,0.36346787,0.28090167
17974366,0.4428564,0.27766305,0.2794806
17974365,0.48794803,0.2389189,0.2731331
18016346,0.90112317,0.03070885,0.06816806
17974368,0.19170603,0.5479075,0.26038653
17957000,0.42784557,0.27698416,0.2951703
17988031,0.4363452,0.27622858,0.28742623
17974802,0.3902666,0.30256152,0.30717194
17973242,0.3442661,0.3419985,0.31373546
17973245,0.45798984,0.25295144,0.28905874
17973241,0.36558717,0.3297139,0.3046989
17973238,0.44425792,0.26469994,0.29104215
17973700,0.36122617,0.33576268,0.30301112
17973237,0.45730123,0.2625256,0.28017315
17948324,0.30207965,0.40856856,0.2893518
17947239,0.3208063,0.39740112,0.28179258
17947237,0.49705952,0.23585136,0.26708913
18043465,0.45813656,0.26108268,0.2807808
17214114,0.32343364,0.41026443,0.2663019
17999446,0.32786506,0.38470927,0.28742567
17214109,0.18465504,0.59732807,0.21801691
17214108,0.47596017,0.26019886,0.26384094
17881647,0.24435577,0.49922138,0.25642282
17973239,0.35301337,0.35630518,0.29068145
17973701,0.41791052,0.28599456,0.29609495
17998710,0.37290302,0.33607492,0.29102206
17973702,0.2966562,0.417284,0.2860598
17998709,0.38700134,0.31424338,0.29875532
17998317,0.758628,0.08641292,0.15495905
17998301,0.49858767,0.2307589,0.27065343
17998180,0.3766693,0.33848843,0.2848423
17998179,0.5330994,0.19768123,0.26921934
17998178,0.54096365,0.1987184,0.26031795
17998714,0.5100374,0.21924846,0.2707141
17993930,0.2104299,0.520913,0.26865706
17993929,0.21932957,0.5217525,0.258918
17993928,0.32083243,0.36810246,0.3110651
17988033,0.37565738,0.31750146,0.3068412
17988032,0.37809342,0.32045677,0.30144984
17982281,0.4927904,0.23026593,0.27694368
17974801,0.25085688,0.48741126,0.2617319
18015870,0.8319934,0.053317428,0.11468916
17998713,0.32779485,0.3850615,0.28714368
17973704,0.47799453,0.23282948,0.28917596
18044223,0.48749685,0.2948796,0.21762355
17882663,0.3679969,0.3533914,0.27861166
18043637,0.3674683,0.3855949,0.2469368
17685002,0.42767072,0.3110811,0.2612482
18043638,0.7304721,0.12152103,0.14800695
17998159,0.434404,0.2756986,0.2898974
16614716,0.37310094,0.350644,0.27625507
17972622,0.52353513,0.24594665,0.23051819
17972621,0.784392,0.08490505,0.130703
18001858,0.811972,0.07154446,0.11648353
17974611,0.26999378,0.46664628,0.26335993
17973632,0.33494776,0.37643623,0.288616
17214106,0.053833216,0.83629113,0.109875694
17998708,0.44428492,0.27817497,0.27754006
17098360,0.35716313,0.35854134,0.2842955
16834388,0.7504685,0.10473337,0.14479813
16832823,0.27267152,0.45145386,0.27587456
16952356,0.43441057,0.28518683,0.2804026
16888692,0.28168368,0.4453166,0.27299976
16952355,0.4650716,0.24928543,0.285643
16952354,0.5533942,0.19893214,0.24767368
16935523,0.4003535,0.31768343,0.2819631
16943156,0.35495335,0.35187143,0.29317516
16952350,0.6201289,0.14838211,0.23148897
16952358,0.51546216,0.2261258,0.25841197
16952352,0.4358677,0.28220946,0.28192288
16952351,0.29363686,0.42368412,0.28267902
16888485,0.26009703,0.49598947,0.2439135
17757499,0.3779547,0.36771482,0.2543305
16952359,0.6282402,0.15186489,0.21989484
16888290,0.3326633,0.4001348,0.2672019
16952353,0.263753,0.46717864,0.2690684
16952360,0.6328135,0.14837676,0.21880975
16952361,0.4953619,0.23772447,0.2669136
16888087,0.29929435,0.47397217,0.22673345
16481719,0.33640575,0.38575858,0.27783567
16952357,0.5285897,0.20477173,0.2666385
18043467,0.4593308,0.25530955,0.28535968
18043470,0.5771071,0.17928036,0.2436126
17684997,0.66092163,0.1461289,0.19294946
17941130,0.6316148,0.17566156,0.19272366
17758496,0.2590676,0.5095496,0.2313828
16705386,0.41333228,0.33555076,0.251117
17879013,0.40942726,0.34222665,0.24834609
17758493,0.33354613,0.4126641,0.25378972
16911233,0.2287788,0.51736337,0.25385788
18014672,0.44664723,0.26017335,0.29317945
17758733,0.56790906,0.21288785,0.21920311
16911235,0.20405205,0.5364753,0.25947267
16911234,0.66892326,0.13232577,0.198751
17757723,0.3266217,0.39623404,0.27714425
16911237,0.26184374,0.47552982,0.26262647
17214112,0.153658,0.6436948,0.20264716
16840656,0.46919623,0.25790513,0.2728986
16840354,0.30671674,0.4252611,0.26802212
16840660,0.52820104,0.21743365,0.2543653
16840659,0.32235005,0.3928493,0.28480065
18016709,0.27254763,0.46171412,0.26573825
18037626,0.7822565,0.06983341,0.14791016
18037624,0.54594594,0.18344238,0.2706117
18037625,0.3482174,0.35839772,0.29338488
16824872,0.20545101,0.59454566,0.20000331
16824772,0.371591,0.40398479,0.22442421
16705388,0.45314208,0.29878253,0.24807541
17057095,0.3597882,0.33004758,0.3101642
18054768,0.6542937,0.12836778,0.21733849
16935528,0.4330689,0.2941422,0.27278894
17882668,0.6795431,0.121151194,0.19930574
18060933,0.397412,0.30023772,0.30235034
18062761,0.40845686,0.32803282,0.26351032
17999447,0.22104177,0.50588423,0.273074
18036859,0.56674075,0.20498638,0.22827287
17997114,0.48512298,0.25272912,0.26214796
17952904,0.3710562,0.33741054,0.29153323
16824873,0.76858747,0.10282636,0.12858625
17639721,0.84660494,0.056164306,0.09723072
17952903,0.43346357,0.29746112,0.2690753
18054767,0.4836069,0.22644791,0.2899452
18054769,0.24941485,0.46612898,0.28445616
18054770,0.56001025,0.17933905,0.26065072
18054771,0.5755038,0.17366639,0.25082982
17748170,0.40613383,0.30691487,0.2869513
17932835,0.5036299,0.22088256,0.27548757
18054772,0.24535385,0.477072,0.27757412
17753388,0.5306246,0.23561545,0.23375997
17055695,0.48252755,0.23612845,0.28134397
18054766,0.71498775,0.09741356,0.18759868
17675115,0.58069044,0.20924719,0.21006241
16614718,0.22525024,0.52796984,0.24677992
16614719,0.6222084,0.16180608,0.21598546
17878811,0.5574969,0.22273031,0.21977277
17878812,0.77158254,0.093532324,0.1348851
16487019,0.064349815,0.80453604,0.13111413
17241079,0.2962719,0.42106533,0.28266278
12030664,0.37582925,0.324529,0.2996418
12030671,0.39336845,0.31663868,0.28999287
18036679,0.36180934,0.3358455,0.30234513
18036676,0.4794065,0.23191416,0.28867933
18036675,0.44068646,0.25894547,0.3003681
18001859,0.52986956,0.23814574,0.23198478
17986988,0.374214,0.38181865,0.24396734
17986987,0.20283373,0.5907718,0.20639452
16487016,0.43873152,0.28727236,0.27399606
16487018,0.49101847,0.23549502,0.27348655
17948818,0.165542,0.6160392,0.21841879
16487020,0.65380937,0.13335176,0.21283886
17879671,0.3145743,0.41454077,0.27088487
17241081,0.39105555,0.32555392,0.28339046
16487011,0.4157529,0.30693582,0.27731127
17948817,0.58641267,0.1918834,0.22170396
16789973,0.3864448,0.32005885,0.2934963
17997112,0.5815867,0.18857017,0.2298431
16839821,0.37646142,0.33121845,0.29232007
17240464,0.4235978,0.28818494,0.2882173
16924069,0.4743103,0.228404,0.29728568
17757497,0.38745493,0.3275582,0.28498688
16481716,0.6174959,0.16275503,0.21974912
17940855,0.24250142,0.48560128,0.27189726
17241077,0.26460552,0.46030602,0.27508846
17241082,0.41444096,0.30375594,0.28180313
17241083,0.2775282,0.43768883,0.284783
16481713,0.44384032,0.27379438,0.2823653
16839822,0.371921,0.33572763,0.2923513
16481718,0.44949636,0.2722554,0.2782482
16834387,0.098879606,0.7523192,0.1488012
18062199,0.23196566,0.51110995,0.2569244
16481722,0.3093485,0.41196984,0.2786817
17758495,0.52974916,0.24651738,0.22373343
17098352,0.15653099,0.6321226,0.21134639
16832828,0.60559595,0.16559513,0.22880892
18054350,0.3850449,0.3272623,0.28769276
17673755,0.27158666,0.47986254,0.24855085
18054349,0.75940806,0.084218726,0.15637319
18054348,0.35222983,0.37225598,0.27551416
18046135,0.8604738,0.04017059,0.09935559
17447969,0.20333274,0.52246654,0.2742007
17098361,0.37676924,0.33829376,0.28493696
16832491,0.19419327,0.5558166,0.24999018
17988774,0.3236302,0.3985427,0.27782714
17098354,0.35465986,0.37089485,0.27444533
17786298,0.42054382,0.29371804,0.2857381
18026195,0.48501444,0.26693594,0.24804959
17657432,0.4706061,0.24006513,0.28932875
18038213,0.17512766,0.6420881,0.18278423
18060976,0.44072598,0.27028722,0.28898683
17661796,0.6115795,0.14315383,0.24526672
17757254,0.24678187,0.49162906,0.26158902
17757260,0.42465544,0.29350105,0.28184348
18060937,0.4412939,0.2549813,0.3037248
18060935,0.44872776,0.25822473,0.29304758
